title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
2470,Delusion,THRILLER,Hongjacga,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",7,249904,9.79,8425080,1039033,COMPLETED,True,"It’s 1935 in Gyeongseong, and struggling artist Iho Yun has been commissioned by the reclusive, elderly Madam Jeonghwa Song to paint a portrait. Madam Jeonghwa Song allows Iho to set eyes upon her -- an unprecedented event -- and standing before him is a young woman. But why does she ask him to paint an elderly version of her? “Don’t finish the portrait.” Tucked between the previous artist’s paint tubes is an ominous letter. Iho learns that no artist has left Madam Song’s abode alive or of sound mind. Just what is she hiding and what will happen if Iho finishes the portrait?
"
2467,There's Love Hidden in Lies,ROMANCE,Kawai Aporo,SUNDAY,57,278264,8.15,9619689,1211645,ONGOING,False,"There’s nothing worse than having the guy you’ve secretly crushed on for ten years say you’re like his mom. When Natsume Mishima is given a chance to be in a fake relationship with Chikage, the hottest guy in her class to make her crush Yuuki jealous, she takes it -- even though she hates lying. Will this web of lies get her the guy she wants?"
2460,Deadlove,SLICE_OF_LIFE,"Guy,Teo",WEDNESDAY,45,81472,9.19,1973046,306836,HIATUS,False,"They say you can’t run away from your problems... and Joel just learned that the hard way.

Talk about having cold feet! Joel is all set to marry Kim, his art school sweetheart, but in a moment of poor judgment he has an affair with his roommate Zoe. Hounded by the guilt, but unable to fess up to his fiancé, he decides the most responsible thing to do is... run away. As far and as fast as he can. He now finds himself selling cosmetics at a shopping mall in New Zealand. Sure, he is homesick, and everything is unfamiliar, but at least he can work through his issues in peace and quiet, right?

Wrong. Read this comic to find out how Joel’s plans fall apart, and how he puts himself back together, with the help of an unexpected guest..."
2448,The Newlywed Diary of a Witch and a Dragon,ROMANCE,"New lung,Dimang,Baridal",SUNDAY,59,792838,9.26,30725667,3749452,ONGOING,False,"After spending the night with a recent hire of the Tower of Magic, Wendy Blanchett, a talented young leader of the Rune Research Division, is faced with an impossible dilemma. She fears for her position and reputation when the newbie, Aiden Winters, asks her to marry him. Unbeknownst to Wendy, Aiden seems to have secrets of his own. Will their love blossom, or will his secrets tear them apart?
"
2446,Jackson's Diary,SUPERNATURAL,Paola Batalla,SUNDAY,57,723172,9.68,39595878,4589636,HIATUS,False,"The year is 1989, and Jackson is starting his senior year at a brand new school. Even though he's back in his hometown with his new family, he can't seem to shake this ominous and uneasy feeling invading his mind. It's not until he meets the popular kid, Exer, that reality starts to feel more like the work of his imagination."
2443,Men of the Harem,FANTASY,"HereLee,Alphatart,Yeongbin",SATURDAY,59,1196346,9.67,52095622,6098550,ONGOING,False,"Scorned by her lover and thrown into power after the mysterious assassination of her father, Latil must marry to secure her sovereignty of Tarium. Instead of choosing one man to become her Royal Consort, she chooses five young men from all walks of life to join her Harem. Will Latil ever solve her father’s murder, and can she keep the peace in her Harem?"
2431,Spells From Hell,FANTASY,"WmW,Silke Tara",MONDAY,60,421256,9.55,13006222,2045475,ONGOING,False,"James Chao, a hard-working, straight-A college student, suddenly finds a bubbly, curious fox spirit summoned into his room. Scarlet’s appearance forces him to confront all the magic that exists in the world--something he’s avoided ever since he was little. Together, they discover secrets about themselves and the world they live in, a world which reveals itself to be less peaceful than it seems, a world where Heaven, Hell, and Earth are at war."
2410,Garden Club Detective Squad,MYSTERY,52chu,WEDNESDAY,54,189380,9.75,5137365,965701,COMPLETED,False,"Gardening and solving crime aren’t what straight-A student Yeon Han thought she would be focusing on at her new school. But when she discovers a notebook that contains clues to a 15-year-old murder mystery, she and the other members of her new gardening club realize the murderer not only has access to the school -- they probably work for the school. Can the gardening club squad figure out who committed the murder even though the principal and their teachers seem desperate to cover it up?"
2409,The Advanced Player of the Tutorial Tower,ACTION,"Bangguseok Gimssi,Omagam,Juyeong Hwang",TUESDAY,61,1162158,9.53,55110227,4806254,ONGOING,False,"After being trapped for 12 years in a tower full of regenerating monsters, Hyeonu Kim is more powerful than just about any human or monster on Earth. Now that he’s free, he’s determined to find out who was behind his imprisonment, even if that means he has to kill hordes of monsters -- and inadvertently save the world -- along the way."
2406,Romance 101,ROMANCE,Namsoo,FRIDAY,99,515356,9.83,32809878,5348292,ONGOING,False,"Bareum’s planner might be full, but one thing she desperately needs in her diary is a date. When she is lured into joining a programming club by her friend’s hot coworker, it looks like there might be hope for her. But will her inexperience lead to her downfall? And why does she keep running into his bad-tempered friend instead?
"
2405,Like Wind on a Dry Branch,FANTASY,"Dalsaeowl,Hwaeum",SATURDAY,61,1204024,9.78,52239622,5775466,ONGOING,False,"As plague and turmoil afflicts the empire, enchanting widow Rieta Tristi finds herself at the mercy of a malicious nobleman and his dying wish to have her buried alive beside his corpse. The plague has taken her husband, slave traders have taken her young child, and now her own life is at risk -- until an unexpected visit from the empire's outcast prince changes everything."
2404,Mosquito Wars,SF,JH,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,130352,9.61,4917455,544984,COMPLETED,True,"One hundred years after mosquitoes have evolved into the strongest predators on Earth, only 5,000 humans remain. Mankind’s last hope -- an elite team of special soldiers -- races to save the day. Will they obtain the secret research that may give humanity a fighting chance against the mosquitoes before it's too late? "
2403,FLOWAR,SF,Hongjacga,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",5,82612,9.48,1848278,248734,COMPLETED,True,"“Wake up.” These are the words Sora Han hears right before her heart stops and then begins to beat again. The first and only person in the world to successfully have a plant heart transplant, Sora has felt an inexplicable pull to go to outer space ever since her operation. At 25 years old, she finally gets the chance. But why does everything on the planet she travels to seem familiar? Sora learns more about herself on this journey than she could have ever imagined."
2395,Secret Playlist,ROMANCE,2F,FRIDAY,64,607897,9.63,24378935,3287914,ONGOING,False,"Hanju is your ordinary university student… except for the fact that she’s also the up-and-coming Metube cover artist, PLII. When popular boy group member Levi takes notice of PLII and requests to collaborate, Hanju will do anything to hide her secret identity. But as the two grow closer working on a class project, Hanju’s cover begins to unravel. Will Levi discover her secret?"
2384,The Masked Fables,FANTASY,Ebae Kim,WEDNESDAY,49,151640,9.45,2912698,506119,HIATUS,False,"With no memories and a mysterious illness consuming her, Ari must follow the clues of an old riddle that could possibly help her spirit friend Hadley recover his lost body. Little did they know, each riddle will lead them to a new kingdom full of familiar characters. As these fairy tales take a twisted turn, Ari's own story begins to unravel..."
2383,Blades of Furry,ROMANCE,"Deya Muniz,Emily Erdos",SUNDAY,52,420474,9.6,24118824,2583137,ONGOING,False,"Emile is an up-and-coming skater in the beloved sport of Skate Battles, a high-stakes combo of figure skating and martial arts. Radu is a well-known senior skater and several time champ with the world at his feet. However, during an ill-fated match between the two, Emile discovers Radu's secret, which could threaten to destroy him. Will Emile keep his secret? Or could this rivalry turn into something more...?"
2348,Ghost Bats,SF,Walter Ostlie,SATURDAY,9,56724,9.17,738600,114607,COMPLETED,True,"Ghost Bats, a semi-decent punk band, is suddenly thrust into a galactic Battle of the Bands to defeat their rivals....while conjuring giant monsters?! Can the band survive their interplanetary star trek and win the Grand Prize or will this be their final encore?"
2324,LoveBot,SF,"Chase Keels,Miranda Mundt",SUNDAY,48,317319,9.37,12480528,1563131,HIATUS,False,"In 2049, highly advanced and affectionate robots are becoming humanity's primary companions in place of real relationships. Xada makes his living by modifying these bots to fit their owners specific wants and needs. However, his newest job leaves the LoveBot strangely sentient, and asking for his help... Sparks will fly as Xada relearns human connection and helps uncover the truths behind the LoveBots' existence."
2320,microHUNTER,ACTION,"B.Y,JRobin",FRIDAY,110,337115,9.53,19974476,2932653,ONGOING,False,"While out to get his sister’s favorite snack, Baekhyeon finds himself and the people around him suddenly shrinking... to the size of ants! Now, everything from cats to robotic vacuums pose a threat to human survival. Within this chaos, everyone is given a gift -- a unique superpower and interface that lets them see data about themselves. Though it’s become a dark and desperate world, Baekhyeon must put his ability and wits to the test to make it out alive and save his sister."
2291,Falling in the Blue,SF,SimzArt,TUESDAY,27,87611,9.31,917577,132524,COMPLETED,False,"Special delivery to planet Mars! Intergalactic delivery service Warp Inc. is expanding into the outerreaches, and someone has to drive the long-haul trips. But will two kids and a Kiwi bird in a broke-down spaceship really be able to make their delivery deadlines on time? And, more importantly, will they be able to uncover the sinister plot hidden inside their classic cardboard boxes before it's too late for them...and the universe?"
2284,Andy Bass,COMEDY,"KenneDuck,Gia",FRIDAY,60,170111,9.34,9057056,1292031,ONGOING,False,"Andy Bass is just like any other high school sophomore. She has to deal with maintaining grades, having an arch-nemesis, falling for a cute transfer student, and most importantly, being a vertical mermaid! (Totally normal, right?) Andy is the most hideous creature alive, and she still has to attend public school!"
2283,Fluidum,DRAMA,"GirlsOnFilm,ValeriaM",WEDNESDAY,63,206091,9.05,9369019,1310561,ONGOING,False,"Jesse was born like every citizen in the Fluidum universe, spending their first 20 years shifting seamlessly between a male and female body. Now with only one year left until they must choose one body for the rest of their life, Jesse is questioning the unquestionable... why decide at all?"
2282,The Red Hook: Blackout & PTSD,SUPER_HERO,Dean Haspiel,WEDNESDAY,39,19314,7.19,200793,20342,COMPLETED,False,"The Red Hook must combat his vigilante mother to destroy an Apocalypse Sword, only to rebirth the wrath of a villain who threatens to send New Brooklyn back to the stone age!"
2277,Pyramid Game,DRAMA,Dalgonyak,THURSDAY,56,218457,9.59,7221948,1241015,ONGOING,False,"Every Thursday afternoon, once a month, students at Love High cast their votes in a popularity poll. The result? A brutal ranking system that determines the entire social hierarchy of the school. After starting at the bottom, can new transfer student Suji make her way to the top of the pyramid? Or will she topple the game altogether?
"
2276,A Fake Affair,ROMANCE,Akiko Higashimura,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,42508,9.19,881110,132981,COMPLETED,True,"After searching and failing to find a husband for 3 years, Shoko Hama is ready to give up. Tired from work and marriage-less future prospects, she quits her job and travels on a solo trip to Korea. On the plane ride there, Shoko meets the young and attractive Jobanni Park, but accidentally tells him… she’s married? Now caught in her own web of lies, Shoko is about to have the wildest time of her life!"
2275,PIGPEN,THRILLER,"Carnby Kim,Beom Sick Cheon","MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",9,344108,9.74,14493948,1697969,COMPLETED,True,"A relaxing getaway in paradise, or a death trap? A young man wakes up on a breathtaking beach, but he has no idea who he is or how he got there. Try as he might to piece it all together, untangling this mind-bending mystery won’t be easy when every clue leads to more maddening questions... and the family that welcomes him into their home is not what they seem."
2273,Death of a Pop Star,ROMANCE,Violet Karim,SATURDAY,48,555562,9.34,20781963,2407977,HIATUS,False,"Number one on the pop charts and in the hearts of fans world-wide, Sophie Lim is at the top of her game -- until she takes a tumble from the top of the stairs. Now she's dead, and it turns out it's harder to build a career from six feet under. But lucky for her, the Grim Reaper's her number one fan!"
2268,Viral Hit,ACTION,"Taejun Pak,Kim Junghyun",TUESDAY,101,555708,9.84,35441472,3824495,ONGOING,False,"Scrawny high school student Hobin Yoo is probably the last guy you’d expect to star in a NewTube channel that revolves around fighting. But after following some advice from a mysterious NewTube channel, Hobin is soon knocking out guys stronger than him and raking in more money than he could have ever dreamed of. Can Hobin keep this up, or will he eventually meet his match?"
2247,Beetle Hands,HORROR,Herhumanist,THURSDAY,62,121535,9.69,2339700,372115,ONGOING,False,"Welcome to the Heartland, a nightmarish realm where your own memories come back to hunt you -- literally. Dragged into the Heartland by the terrifying Beast that lives inside it, Matthew must survive long enough to free himself and his best friend Kenma before the Beast consumes them both. Better run fast, Matthew, before the Beast can catch you."
2234,Skye,FANTASY,Cynthia J.S.,TUESDAY,43,187207,9.64,3406675,516240,ONGOING,False,"In a world where magic meets technology, an exceptional engineer comes across an unusual find. What was meant to be a simple trip to the junkyard has lead Skye to discovering a fully functioning robot! But while trying to help the robot find her original owner; secrets begin to unravel and Skye learns the truth behind her clouded past."
2226,CinnamonRoll,ROMANCE,RE ME,SATURDAY,52,290619,8.79,7438531,837033,COMPLETED,False,She's cold as ice. Can he melt her heart? ❄️
2224,Love Me Knot,ROMANCE,Sophia,WEDNESDAY,74,899877,9.35,39063282,4987701,ONGOING,False,"You'd think that being able to see the Red String of Fate would make finding your soulmate a lot easier. But for Avery, the blossoming romance​ around her only emphasizes her own string... with no one attached to the other end. Is Avery destined to live a loveless life, or can she tailor her own romance?"
2209,American Road Trip,DRAMA,"Patrick Flores-Scott,Little Corvus",SUNDAY,51,101482,9.62,1781426,338329,COMPLETED,False,"Ever since his brother left to serve in Iraq, Teodoro “T” Avila’s life has been in the pits, until he runs into the girl of his dreams and realizes there might be more to life than video games. But when Manny returns home an utterly different person, it’s a bombshell for the Avilas that leaves T shell-shocked. Determined to impress Wendy and in denial of his brother’s condition, T doubles down on his studies, only to be hoodwinked into a road trip by Xochitl. With nothing but the road ahead of them, how much will T and Xo need to sacrifice to help save Manny from himself before it’s too late?"
2207,BRAIN Anthology,HORROR,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,SUNDAY",84,141386,9.4,5931738,787911,COMPLETED,False,"Are you ready for BRAIN Anthology? From mind-bending stories, to disturbing tales of our most primal fears, this anthology is designed to make you think and keep you up at night! New stories released every Saturday. Featuring stories from the 2020 Short Story Contest."
2191,HEART Anthology,HEARTWARMING,"Marvin.W,caw-chan,Various Artists","WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",102,225008,9.65,11071511,1636253,COMPLETED,False,"Featuring stories from the 2020 Short Story Contest!  From wholesome stories to tearjerkers, are you ready to catch these feelings? New stories released every Wednesday."
2190,My Daughter is a Zombie,COMEDY,Yun-chang Lee,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",11,331884,9.66,19857613,2055841,COMPLETED,True,"One year after an unprecedented zombie attack that killed hundreds of thousands, South Korea has finally been declared zombie-free. But Jeonghwan holds a secret: his daughter is the last zombie left on earth. When her cravings are satisfied and her violent tendencies die down, it almost seems like there’s hope for her to have a normal life. But how long can he keep Su-ah a secret from everyone else?"
2189,Not So Shoujo Love Story,COMEDY,Curryuku,TUESDAY,62,652180,9.7,28734743,3930500,HIATUS,False,"Romance-super-fan Rei Chan is ready for her first boyfriend and she knows just who it'll be: the most handsome boy in school, Hansum Ochinchin. But her plans for the perfect love story are derailed when the most popular girl in class declares herself a rival....for Rei's heart?! This is the year her not so shoujo love story begins!"
2186,The Makeup Remover,ROMANCE,Lee Yone,FRIDAY,129,1234931,9.67,95594543,12625928,ONGOING,False,"After years of being told to focus on studying, Yeseul feels lost when she starts college and is suddenly expected to pay attention to makeup. When a chance encounter with brilliant makeup artist Yuseong leads to her taking part in a televised makeup competition, Yeseul begins to question the role that makeup and appearance play in society."
2185,Horang's Nightmare,HORROR,Horang,TUESDAY,10,654321,9.72,19941606,460864,COMPLETED,False,"Have you ever gotten that eerie feeling that someone's watching you? That when you turn off the lights, you're not alone? Read these terrifying ghost stories and try not to scream. A collection by Korea's master of horror, Horang."
2159,Suitor Armor,FANTASY,Purpah,FRIDAY,57,1269110,9.76,68727279,6214149,ONGOING,False,"Lady-in-waiting, Lucia believes getting through the royal wedding will be the toughest part of her new life. That is until she finds herself falling head over heels with Modeus, an up-and-coming knight to the king's guard. With her newfound interest, she is quickly awakened to the mysteries of the kingdom when she learns Modeus is in fact an enchanted suit of armor without a soul. Could there be more to him than just shining armor? "
2154,Omniscient Reader,ACTION,"sing N song,UMI,Sleepy-C",WEDNESDAY,88,1912161,9.9,112062600,11445298,ONGOING,False,"Dokja was an average office worker whose sole interest was reading his favorite web novel 'Three Ways to Survive the Apocalypse.' But when the novel suddenly becomes reality, he is the only person who knows how the world will end. Armed with this realization, Dokja uses his understanding to change the course of the story, and the world, as he knows it."
2142,The Wolf & Red Riding Hood,COMEDY,XUANN,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",16,626740,9.62,33478015,3545088,COMPLETED,True,"High school student Anna wakes up one day to find that she’s super hairy, incredibly strong, and craves meat all the time. Her mom thinks it’s puberty… until Anna grows ears and a tail. Definitely not puberty. Can she figure out how to stop herself from becoming a werewolf before the full moon?"
2141,Ctrl+Z,THRILLER,MiTi,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",11,195759,7.84,9378449,648313,COMPLETED,True,"What if you had the power to erase people's memories? Would you use it to help those in need? Or would you use it to become the most powerful person in the world? For Kyle, this newfound power was going to change his life... for better or for worse."
2140,Love Doesn't Talk,ROMANCE,Ann,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",12,412265,9.59,15285088,1536855,COMPLETED,True,"They say third time’s the charm, right? After three misunderstandings, sparks start to fly between classmates Yuzuki and Kou, and what stems from fate turns into friendship and eventually blossoms into love. But you can’t have a high school romance without a love triangle. Enter Subaru, a boy from another class who isn’t afraid to go after Yuzuki’s heart! Who will Yuzuki choose in the end: the quiet and inexpressive Kou or the bold and friendly Subaru?"
2135,The Remarried Empress,FANTASY,"Alphatart,Sumpul,HereLee",SUNDAY,101,2400533,9.87,208626841,19268259,ONGOING,False,"Navier Ellie Trovi was an empress perfect in every way -- intelligent, courageous, and socially adept. She was kind to her subjects and devoted to her husband. Navier was perfectly content to live the rest of her days as the wise empress of the Eastern Empire. That is, until her husband brought home a mistress and demanded a divorce. “I accept this divorce… And I request an approval of my remarriage.” In a shocking twist, Navier remarries another emperor and retains her title and childhood dream as empress. But just how did everything unfold?
"
2134,Rotten,THRILLER,Goodguy,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,408460,9.68,12303458,1192039,COMPLETED,True,"Jaeshin sees dead people, and Officer Han can sniff out evil. Literally. Their search for a missing friend leads them and professional stuntwoman Yuhyeon into a tangled web of vile cover-ups and twisted violence. Can they handle the overpowering stench of evil?"
2128,Mystical,SUPERNATURAL,VAN.J,SUNDAY,83,593069,9.82,21774596,2756827,ONGOING,False,"Garam has always loved to draw, but his dreams of being an artist have been on hold ever since his mother passed away. Wanting to become more independent and focus on his art, he moves into his grandmother's empty house by the ocean. There, he meets his greatest muse: a mystical water creature with no memories of her past. Now it’s up to Garam to help her uncover what she has forgotten."
2126,Crown of Feathers,FANTASY,"Nicki Pau Preto,Foxkirin,ITSURYUU",WEDNESDAY,64,305134,9.17,9802973,1164232,COMPLETED,False,"In a world ruled by fierce warrior queens, a grand empire was built upon the backs of Phoenix Riders—legendary heroes who soared through the sky on wings of fire—until a war between two sisters ripped it all apart.
​
Sixteen years later, Veronyka is a war orphan who dreams of becoming a Phoenix Rider from the stories of old. After a shocking betrayal from her sister, Veronyka sets out alone to find the fabled Phoenix Riders—and will stop at nothing to join their ranks. "
2117,Phase,ROMANCE,Jouki,WEDNESDAY,67,981030,9.56,49514812,4770707,HIATUS,False,"Min is unique. Plagued by debts, misfortune and a troubled past her life has been anything but normal. When she has the opportunity to earn a great deal of money, 50 million dollars to be exact,  she would be a fool to refuse. Despite the odd conditions she takes a chance with Shuu, the handsome, irritating billionare who can change her life. Can she keep her secrets close to her chest or will she ruin them both?"
2114,To Love Your Enemy,ROMANCE,"Jungyoon,Taegeon",MONDAY,12,1910286,9.56,134543155,12528220,COMPLETED,True,"Having mastered the art of lying her way through life, Yeonhee Bae has vowed to leave her past behind and make a fresh start for herself by going to college at 24. But when she runs into someone who knows a secret from her past that could completely ruin her reputation, her hopes for a perfect life suddenly start to crumble. Amidst college gossip, crushes, and jealousy, can the two set aside their differences and embrace each other for who they really are?"
2113,Back to You,DRAMA,Honey B,FRIDAY,87,686615,9.66,30068396,3886810,ONGOING,False,"What if an unexpected accident suddenly transported you back to ten years ago? For Hayoung, suddenly traveling back in time to high school means the opportunity to save the life of Jaehyun, the one person she's always loved... Will she be able to change both of their fates?"
2087,AntiSTALKER,ROMANCE,VOKIVORMOK,THURSDAY,81,617664,9.71,34849126,3855348,ONGOING,False,"At this school usual students study with vampires from wealthy families. She is a representative from disciplinary committee, he is a guy who breaks school rules. She is a hunter, he is a target. He is her stalker, she is his target."
2066,Nice To Meet You,ROMANCE,Wishroomness,MONDAY,67,1334510,9.8,72547312,7553830,ONGOING,False,"A ditsy university student Mew finds a lost student card. Instead of doing the sensible thing, Mew decides to let fate take the wheel and try something silly. Little did she know, she would be confronting the owner of the card, Daze who has some things to say about what she did. Did Mew make the biggest mistake of her life? or the best decision of her life? Follow these two adorable goofballs to find out!"
2053,Parallel City,MYSTERY,Goda,THURSDAY,91,406048,9.84,17815442,2630001,ONGOING,False,"Can two people look exactly alike? Fear sweeps the city as people report seeing their own doubles. Then the disappearances start. Mere coincidence? Or are the mysterious twins harbingers of bad luck? Whatever they are, if you spot one, you better think fast!"
2052,Your Smile is a Trap,ROMANCE,AENGO,MONDAY,78,861273,9.79,42875949,5573577,ONGOING,False,"Ex-idol trainee Kiyu has lived his whole life adored by everyone for his good looks. But he dreams of ordinary high school life, so when he puts on glasses to blend in with his peers, he finds that making friends is a lot harder when you don’t have your looks to fall back on. Not to mention he’s also socially awkward, his new seatmate has a permanent scowl on her face, and his fans have tracked him down at his new school."
2049,"Mom, I'm Sorry",DRAMA,"MiTi,GUGU",FRIDAY,92,791012,9.71,36488083,4798456,ONGOING,False,"“Mom, I’m sorry. Please don’t die.” When Henry realizes death is at his mother’s doorstep, he strikes a deal with a lifespan dealer to give years of his own life to his ailing mother. Now, his mother is a 20-year-old college student with a full life ahead of her, and Henry devotes his remaining days to helping her live life to the fullest. But things turn complicated when his friend falls in love with her!"
2027,The Boxer,SPORTS,JH,THURSDAY,116,1393631,9.86,140000169,9541819,ONGOING,False,You’ve got the raw talent. Or you’re the underdog. But do you have the heart? Do you have what it takes? Let’s see what you’re made of. The real fight starts now!
2025,WEBTOON Now,TIPTOON,"LOZOLZ,Wyatt the Cat",MONDAY,173,515251,9.21,40617826,2037888,ONGOING,False,Get your WEBTOON news here!
2018,Stray Souls,FANTASY,Maf,SUNDAY,86,365706,9.76,12195783,1952701,ONGOING,False,"The strings that bind our souls can be used to control us...and others. While Eylin is not particularly good at string weaving, her unique soul structure does make her resistant to magical manipulation. Which, when you're the last person standing between the Amethyst King and his quest for ultimate power, is a very, very good thing..."
2011,Covenant,ACTION,explodikid,SUNDAY,50,497373,9.67,13249993,1636094,HIATUS,False,"Ezra, a powerful exorcist with no faith in God, is tasked to protect a seemingly normal human from rising demonic forces. With his church under scrutiny and the threat of war on the horizon, will Ezra find his conviction in time? Or will Sunny suffer the consequences?
​"
2010,It's Mine,THRILLER,LuckS,MONDAY,146,1135170,9.73,80161107,8741249,ONGOING,False,"There’s nothing that Yohan Do doesn’t know about his crush, Dajeong. Where she sits in class, works after school... and even where she lives. But unable to approach her, he watches her every move from afar and will do anything to protect her. Anything."
2009,Your Throne,FANTASY,SAM,SATURDAY,109,1413258,9.82,98521663,10693552,ONGOING,False,"Tensions are brewing under the seemingly calm surface of the Vasilios Empire, a kingdom ruled by the Imperial Family and the Temple. Lady Medea Solon has lost her place next to Crown Prince Eros, but resolves to do whatever it will take to win back what's rightfully hers. Will she reclaim her throne?"
1988,WEBTOON GREENLiGHT,FANTASY,"WEBTOON,Various Artists",FRIDAY,48,763811,9.61,16165874,3296158,COMPLETED,False,"You choose the next Original! Every Friday a new series will be released. If the third episode of any series receives 60,000 likes by the following Thursday at 5 pm PDT then it will be greenlit and will become a full-length Original series."
1983,Toaster Dude,COMEDY,"littlebobler,soaporsalad","MONDAY,THURSDAY",11,467906,9.77,27268931,3240452,COMPLETED,True,"All his life, Dude has had one simple dream: to own a toaster. And he’s finally done it. Nothing could possibly go wrong... right?"
1973,How to Become a Dragon,FANTASY,eon,SATURDAY,101,459439,9.77,18764900,3293924,ONGOING,False,"What should you do when a 1000-year-old imoogi named Bari suddenly appears in your apartment and demands you pay for the sins of your ancestors? Help him become a dragon, of course! Young Yoo's life is on the line as he teaches Bari the ins and outs of getting along with humans in order to prepare for the Nakdong River Dragon Exam. Will Young be able to help Bari pass the exam and become a full-fledged dragon?"
1972,Before We Knew It,ROMANCE,Nakano Mayaka,SUNDAY,101,701614,8.79,40892404,4077111,ONGOING,False,"A stranger to love, Kano's only romantic experience lies in novels.  Her love of books has driven her to pursue a career in editing.  When she's assigned to work with playboy best-selling author Kagaya, she becomes determined to succeed despite their ever-complicating relationship!"
1971,#Killstagram,THRILLER,Ryoung,SATURDAY,44,863841,9.31,38709120,3465717,HIATUS,False,"Remi Do has everything -- she's super pretty, has the best brand sponsorships on social media, and gets 10,000 likes within seconds of posting a selfie. Oh, and she also has a serial-killing stalker following her every move."
1963,Staying Healthy Together,TIPTOON,Various Artists,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",54,205324,9.75,15452108,1577080,COMPLETED,False,"A series of tips for staying safe during the COVID-19 outbreak. Brought to you by the WEBTOON Staff and Original Creators around the world. For the most recent information about the novel virus COVID-19, go to the World Health Organization's (WHO) website at www.who.int. Let's stay healthy together!"
1951,Marry Me!,ROMANCE,Miku Yuki,MONDAY,105,270413,9.76,17418587,2291930,ONGOING,False,"Civil servant Sinn gets a huge surprise on his 29th birthday when he is chosen as the first subject of an experimental new law to marry someone he's never met. His marriage partner is Mari, a recluse who has yet to experience the small joys of life. Now the two must navigate their relationship as a married couple, all while proving -- or disproving -- that the law will benefit the greater good of society."
1947,Magic Soda Pop,SUPERNATURAL,Raúl Trevino,TUESDAY,7,144828,8.87,4747551,652015,COMPLETED,True,"These sodas will give you more than just a sugar high -- they're full to the brim with magical powers! When Alaina discovers they can give her a boost in school, one sip is just too good to resist. But one drink leads to another, and soon she's on a slippery slope to unintended consequences. Can Alaina get herself dry, or will she lose everything to the fizzy feeling of magic soda pop?"
1946,In the Bleak Midwinter;,SF,"Kat,Ali",WEDNESDAY,42,585819,9.77,21243318,2391459,HIATUS,False,"With a dead sister and 25 years to go on her soulmate timer, Anya decides to cryogenically sleep away her problems. Too bad she wakes up to an apocalypse full of them. Now stuck in a burnt out landscape full of killers, Anya must decide which she wants to keep: her heart or her head.
"
1929,Lone,FANTASY,Mel0h,SATURDAY,88,311757,9.72,13806410,1783142,ONGOING,False,"Born without magic in a world full of witches, Lone is determined to claw her way to the top of wizarding school if it kills her -- and it just well might! After a deal with the devil improves her magical aptitude and leaves her with a parasitic demon lord stuck to her forehead, Lone's dream is finally within reach. Now she just has to survive long enough to graduate high school...and help Lord Beelxaroth retake his rightful throne as King of Hell so that he'll finally get out of her hair."
1925,IF,ACTION,Keon Tan,SUNDAY,54,148796,9.05,3981560,418315,ONGOING,False,"Hiroshi is shocked when he finds out that his imaginary friend, Enigami, isn’t so imaginary after all! Then he realizes his beastly companion can battle it out with other kids’ imaginary friends, and things start to get even stranger. But when these playground games turn serious and kids start disappearing, Hiroshi realizes that the consequences here might be more real than he first thought…"
1912,Swimming Lessons for a Mermaid,ROMANCE,YONGCHAN,WEDNESDAY,101,744562,9.74,49472900,6118165,COMPLETED,False,"Choa is a mermaid who can't swim! Discouraged, she trades the ocean for a pair of human legs. But when the star of the high school swim team finds out her secret, he offers her the chance to prove her family wrong: free swimming lessons for a mermaid!"
1911,Ghost Theater,DRAMA,LICO,SUNDAY,7,397040,9.77,15524911,2131816,COMPLETED,True,The shock of a tragic accident leaves talented actress Rahee Ku unable to make facial expressions. Her acting career seems hopeless... until she discovers the mysterious Ghost Theater.
